dataset,query_split,question_split,question,gold_sql,difficulty
advising,train,train,Will REEES 490 being offered next semester ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""REEES"" AND COURSEalias0.NUMBER = 490 AND SEMESTERalias0.SEMESTER = """" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR =  ;",hard
advising,train,train,Will next semester 's offerings include DENT 753 ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""DENT"" AND COURSEalias0.NUMBER = 753 AND SEMESTERalias0.SEMESTER = """" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR =  ;",hard
advising,train,train,Will the course BIOMEDE 481 be offered next semester ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""BIOMEDE"" AND COURSEalias0.NUMBER = 481 AND SEMESTERalias0.SEMESTER = """" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR =  ;",hard
advising,train,train,Is ANTHRCUL 375 only offered in the Fall ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""ANTHRCUL"" AND COURSEalias0.NUMBER = 375 AND SEMESTERalias0.SEMESTER <> ""Fall"" ;",medium
advising,train,train,Do you only offer the class POLISH 832 in the Winter semester ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""POLISH"" AND COURSEalias0.NUMBER = 832 AND SEMESTERalias0.SEMESTER <> ""Winter"" ;",medium
advising,train,train,Does PHARMSCI 570 get taught in the Winter only ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""PHARMSCI"" AND COURSEalias0.NUMBER = 570 AND SEMESTERalias0.SEMESTER <> ""Winter"" ;",medium
advising,train,train,"BUDDHST 351 is only offered in the Fall , correct ?","SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""BUDDHST"" AND COURSEalias0.NUMBER = 351 AND SEMESTERalias0.SEMESTER <> ""Fall"" ;",medium
advising,train,train,Is MATSCIE 662 not offered in any semester other than the Fall ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""MATSCIE"" AND COURSEalias0.NUMBER = 662 AND SEMESTERalias0.SEMESTER <> ""Fall"" ;",medium
advising,train,train,Is CMBIOL 682 taught only in the Summer ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""CMBIOL"" AND COURSEalias0.NUMBER = 682 AND SEMESTERalias0.SEMESTER <> ""Summer"" ;",medium
advising,train,train,Is Winter the only time DENT 532 is offered ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""DENT"" AND COURSEalias0.NUMBER = 532 AND SEMESTERalias0.SEMESTER <> ""Winter"" ;",medium
advising,train,train,Is it true that CAAS 216 is only available in the Fall ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""CAAS"" AND COURSEalias0.NUMBER = 216 AND SEMESTERalias0.SEMESTER <> ""Fall"" ;",medium
advising,train,train,Is the Spring-Summer the only time that INTMED 460 is offered ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""INTMED"" AND COURSEalias0.NUMBER = 460 AND SEMESTERalias0.SEMESTER <> ""Spring-Summer"" ;",medium
advising,train,train,"Is the only time HISTORY 195 is offered , the Summer ?","SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""HISTORY"" AND COURSEalias0.NUMBER = 195 AND SEMESTERalias0.SEMESTER <> ""Summer"" ;",medium
advising,train,train,The Spring is the only time NAVARCH 552 will be offered ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""NAVARCH"" AND COURSEalias0.NUMBER = 552 AND SEMESTERalias0.SEMESTER <> ""Spring"" ;",medium
advising,test,train,Is AERO 410 always taught by either Prof. Rudolph Ware or Prof. Ryan Baxter ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Rudolph Ware%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Ryan Baxter%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""AERO"" AND COURSEalias0.NUMBER = 410 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,test,Are Prof. Olga Gallego and Patrick O'brien the only ones to teach POLSCI 400 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Olga Gallego%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Patrick O'brien%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""POLSCI"" AND COURSEalias0.NUMBER = 400 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Are Prof. Benjamin Kuipers and Prof. Alexa Forrester the only people that teach ELI 510 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Benjamin Kuipers%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Alexa Forrester%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""ELI"" AND COURSEalias0.NUMBER = 510 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Are Prof. Karie Slavik and Prof. Stephen Rush the only teachers who teach MCDB 310 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Karie Slavik%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Stephen Rush%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""MCDB"" AND COURSEalias0.NUMBER = 310 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Do only Prof. Muneesh Tewari and Prof. Anish Tuteja teach BIOPHYS 890 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Muneesh Tewari%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Anish Tuteja%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""BIOPHYS"" AND COURSEalias0.NUMBER = 890 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Does Prof. Elizabeth Horwitz or Prof. Tasho Kaletha always teach BIOSTAT 600 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Elizabeth Horwitz%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Tasho Kaletha%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""BIOSTAT"" AND COURSEalias0.NUMBER = 600 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,"For ELI 512 , is it always taught by either Prof. William Gehring or Prof. Peter Yaman ?","SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%William Gehring%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Peter Yaman%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""ELI"" AND COURSEalias0.NUMBER = 512 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Is DENTED 614 always taught by Prof. Virginia Murphy or Prof. James Borders ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Virginia Murphy%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%James Borders%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""DENTED"" AND COURSEalias0.NUMBER = 614 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Is INSTHUM 311 only taught by Prof. Adam Hayden or Rina Ashkenazi ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Rina Ashkenazi%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Adam Hayden%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""INSTHUM"" AND COURSEalias0.NUMBER = 311 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Is Prof. Roi Livne or Prof. Hok Cheng the only ones that teach NEAREAST 324 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Roi Livne%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Hok Cheng%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""NEAREAST"" AND COURSEalias0.NUMBER = 324 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Is it always Prof. Aghapi Mordovanakis or Prof. Pj Mcgann who teaches SAC 440 ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Aghapi Mordovanakis%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Pj Mcgann%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""SAC"" AND COURSEalias0.NUMBER = 440 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,test,train,Will MO 805 always be taught by either Prof. Robert Andersen or Heewon Chung ?,"SELECT COUNT( * ) = 0 FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 WHERE ( INSTRUCTORalias0.NAME NOT LIKE ""%Robert Andersen%"" AND INSTRUCTORalias0.NAME NOT LIKE ""%Heewon Chung%"" ) AND COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""MO"" AND COURSEalias0.NUMBER = 805 AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID ;",hard
advising,train,train,Which courses will Prof. Alexander Weinstein be teaching over the next year ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Alexander Weinstein%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,Do you have a list of the courses Prof. Michael Duff will be teaching next year ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Michael Duff%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,"Next year , do you know which courses Prof. Bufford Ang will be teaching ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Bufford Ang%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,"Next year , which courses will Prof. Andrew Jones be teaching ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Andrew Jones%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,"Over the next year , what classes will Prof. Vikramaditya Khanna be teaching ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Vikramaditya Khanna%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,"Over the next year , what classes will Prof. Jing Xia teach ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Jing Xia%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,"Over the next year , which courses is Prof. Rachel Rinaldo teaching ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Rachel Rinaldo%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
advising,train,train,Prof. Catherine Morse will be teaching which courses over the next year ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , INSTRUCTOR AS INSTRUCTORalias0 , OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND INSTRUCTORalias0.NAME LIKE ""%Catherine Morse%"" AND OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID AND OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND ( ( SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ) OR  ( SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2017 ) ) ;",hard
